146488462,15566.11,104823.82,7757.74,375393.81
150150614,15339.52,103319.22,7512.03,372361.38
153813183,14739.17,104503.16,8149.09,381530.94
157475555,15282.64,104045.49,7696.85,379861.38
161138485,15360.53,105188.49,8218.01,385586.38
164800702,15915.68,106325.23,8205.15,383843.63
168459750,14383.46,103077.28,7899.36,385834.91
172122667,15586.06,106359.81,8429.50,352781.25
175784921,15695.93,108082.16,8619.62,366720.25
179447391,15475.24,105426.53,8563.45,361686.47
183107261,16246.48,106936.80,8698.34,367052.97
186768693,15589.13,106599.51,8592.01,350167.53
190428561,16199.51,104688.80,8543.74,372178.22
194090483,16615.64,105612.52,8833.35,368738.94
197750401,15751.87,106204.27,8706.25,380228.28
201412174,15861.75,105655.25,9479.97,373678.56
205071977,16996.84,110907.60,9456.25,382279.88
208733893,16588.50,110573.73,9028.32,401580.53
212393185,15547.11,112954.14,8866.75,399987.53
216063281,15954.63,112275.90,9004.71,407618.19
219722587,16318.47,112890.41,9140.79,394367.44
223385784,16750.65,112179.95,9416.83,374034.97
227048463,16796.68,111289.51,9360.65,380569.47
230711376,14941.57,110011.85,7688.94,379150.19
234373837,14999.28,103543.45,7630.87,350779.69
238035683,13300.89,103020.63,7409.83,349380.72
241698340,13436.02,100610.13,7599.48,362204.47
245359090,13228.31,101743.45,8559.43,373386.69
249021615,14696.21,102725.83,8078.28,373208.72
252683549,15173.94,104961.07,8082.17,376403.34
256343797,16443.57,107147.23,8443.30,376893.94
260005683,16148.53,107491.95,9486.81,383485.78
263668312,16634.52,110286.84,9805.46,394187.72
267331261,16800.69,112701.94,9958.53,399106.91
270993816,15866.70,111919.72,9408.92,387358.06
274657317,15765.80,114227.66,9719.66,411864.44
278319668,17752.38,114144.58,9732.52,412604.16
281981515,17034.84,111782.94,9303.41,416388.75
285642070,16841.64,115780.53,9757.19,415188.63
289303800,17499.71,114144.58,9640.71,404598.47
292960773,17594.00,117549.61,9538.15,399284.03
296622227,16984.92,118695.45,9615.10,414818.28
300284980,16518.51,118648.12,9508.53,396378.09
303947888,16957.77,120223.17,9492.71,392338.03
307610529,16569.50,120609.09,9839.09,403677.47
311269768,17022.92,117655.12,8724.89,410354.53
314932347,17311.35,116187.58,8315.37,406069.22
318594244,15857.73,115208.51,8432.45,397905.59
