id,capteur,raw,filtered,date
4451,a2,157.3902,157.6348,2026-05-06 00:04:32.410960
4452,a3,168.2683,168.4584,2026-05-06 00:04:32.668311
4454,a0,151.7805,151.7943,2026-05-06 00:06:35.322258
4455,a1,99.87805,99.61128,2026-05-06 00:06:35.636408
4456,a2,157.6098,157.6336,2026-05-06 00:06:35.933607
4457,a3,168.439,168.4575,2026-05-06 00:06:36.251316
4459,a0,151.6585,151.7875,2026-05-06 00:08:38.608777
4460,a1,99.7561,99.61852,2026-05-06 00:08:39.017649
4461,a2,155.0,0.0,2026-05-06 00:08:39.272338
4463,a0,151.7805,151.7596,2026-05-06 00:10:42.360314
4464,a1,99.7561,99.93345,2026-05-06 00:10:42.645568
4465,a2,157.6341,157.6683,2026-05-06 00:10:42.945147
4466,a3,168.5122,168.4011,2026-05-06 00:10:43.197559
4468,a0,151.7805,151.7607,2026-05-06 00:12:45.824086
4469,a1,99.95122,99.93433,2026-05-06 00:12:46.093828
4470,a2,157.7805,157.6739,2026-05-06 00:12:46.399269
4471,a3,168.4146,168.4018,2026-05-06 00:12:46.654629
4473,a0,151.561,151.7412,2026-05-06 00:16:53.935509
4474,a1,99.90244,99.98119,2026-05-06 00:16:54.524395
4475,a2,157.5122,157.66992,2026-05-06 00:16:55.010205
4477,a0,151.7805,151.7069,2026-05-06 00:20:59.796991
4478,a1,97.92683,98.53698,2026-05-06 00:21:00.074817
4479,a2,157.8049,157.6926,2026-05-06 00:21:00.403173
4480,a3,168.5366,168.4055,2026-05-06 00:21:00.664014
4482,a0,151.7073,151.7599,2026-05-06 00:23:04.046528
4483,a1,98.43903,98.21377,2026-05-06 00:23:04.337713
4484,a2,157.5854,157.6561,2026-05-06 00:23:04.611418
4485,a3,168.4146,168.3756,2026-05-06 00:23:04.874725
4487,a0,151.6098,151.7524,2026-05-06 00:25:07.953825
4488,a1,98.36585,98.22137,2026-05-06 00:25:08.236640
4489,a2,157.6341,157.655,2026-05-06 00:25:08.922494
4490,a3,168.3659,168.3751,2026-05-06 00:25:09.303175
4492,a0,151.8537,151.7383,2026-05-06 00:27:12.410313
4493,a1,98.48781,98.51891,2026-05-06 00:27:12.709855
4494,a2,157.4634,157.6185,2026-05-06 00:27:13.080573
4495,a3,168.3659,168.3907,2026-05-06 00:27:13.399669
4497,a0,151.8049,151.7416,2026-05-06 00:29:15.938869
4498,a1,98.43903,98.51491,2026-05-06 00:29:16.269776
4499,a2,157.561,157.6156,2026-05-06 00:29:16.563681
4500,a3,168.3902,168.3907,2026-05-06 00:29:16.854589
4502,a0,151.6829,151.7395,2026-05-06 00:31:21.270587
4503,a1,99.12195,98.90136,2026-05-06 00:31:21.586806
4504,a2,157.6585,157.6549,2026-05-06 00:31:21.929593
4505,a3,168.3171,168.3781,2026-05-06 00:31:22.194522
4507,a0,151.6098,151.733,2026-05-06 00:33:24.611749
4508,a1,99.17073,98.91483,2026-05-06 00:33:24.908778
4509,a2,157.6829,157.6563,2026-05-06 00:33:25.185780
4510,a3,168.2927,168.3738,2026-05-06 00:33:25.493141
4512,a0,151.6098,151.7268,2026-05-06 00:35:28.211169
4513,a1,99.36585,98.93738,2026-05-06 00:35:28.490901
4516,a0,151.6341,151.7716,2026-05-06 00:37:31.647709
4517,a1,99.43903,99.20511,2026-05-06 00:37:31.932152
4518,a2,157.439,157.6075,2026-05-06 00:37:32.228690
4519,a3,168.2683,168.376,2026-05-06 00:37:32.495634
4521,a0,151.561,151.7493,2026-05-06 00:39:34.844338
4522,a1,99.78049,99.46012,2026-05-06 00:39:35.097613
4524,a3,168.439,168.3777,2026-05-06 00:39:35.659005
4526,a0,151.8049,151.739,2026-05-06 00:41:40.771127
4527,a1,100.5366,100.288,2026-05-06 00:41:41.068332
4528,a2,157.7073,157.648,2026-05-06 00:41:41.334867
4529,a3,168.4878,168.3962,2026-05-06 00:41:41.717382
4531,a0,151.8781,151.7459,2026-05-06 00:43:44.512514
4532,a1,100.3902,100.2932,2026-05-06 00:43:44.818632
4533,a2,157.6829,157.6497,2026-05-06 00:43:45.135668
4534,a3,168.3171,168.3922,2026-05-06 00:43:45.417862
4536,a0,151.9024,151.7537,2026-05-06 00:45:48.210882
4537,a1,100.3171,100.2943,2026-05-06 00:45:48.528444
4538,a2,4.0,0.0,2026-05-06 00:45:48.935607
4540,a0,151.7073,151.7865,2026-05-06 00:47:55.619223
4541,a1,101.0976,100.8987,2026-05-06 00:47:55.911695
4542,a2,157.5366,157.6753,2026-05-06 00:47:56.220604
4543,a3,168.3659,168.3848,2026-05-06 00:47:56.488620
4545,a0,151.6341,151.7789,2026-05-06 00:49:59.081577
4546,a1,101.0732,100.9074,2026-05-06 00:49:59.369077
4547,a2,157.6585,157.6745,2026-05-06 00:49:59.666366
4548,a3,168.439,168.3875,2026-05-06 00:49:59.942172
4550,a0,151.8537,151.8081,2026-05-06 00:53:05.381595
4551,a1,101.0488,101.1749,2026-05-06 00:53:05.804987
4552,a2,157.5122,157.6355,2026-05-06 00:53:06.091616
4553,a3,168.2195,168.3766,2026-05-06 00:53:06.372791
4555,a0,151.561,151.7643,2026-05-06 00:55:09.759504
4556,a1,101.1951,101.1624,2026-05-06 00:55:10.083571
4557,a2,157.6098,157.6345,2026-05-06 00:55:10.375397
4558,a3,168.3171,168.3702,2026-05-06 00:55:10.625966
4560,a0,151.6341,151.7578,2026-05-06 00:57:13.110807
4561,a1,101.1219,101.1604,2026-05-06 00:57:13.418421
4562,a2,157.4878,157.6271,2026-05-06 00:57:13.718731
4563,a3,168.3659,168.37,2026-05-06 00:57:13.969813
4565,a0,151.6341,151.7839,2026-05-06 00:59:16.374703
4566,a1,101.4878,101.1883,2026-05-06 00:59:16.650438
4567,a2,157.7805,157.6486,2026-05-06 00:59:16.955102
4568,a3,168.6,168.3588,2026-05-06 00:59:17.290135
4570,a0,151.8049,151.7806,2026-05-06 01:01:20.242612
4571,a1,101.3659,101.3893,2026-05-06 01:01:20.543515
4572,a2,157.7561,157.627,2026-05-06 01:01:20.838940
4573,a3,168.4634,168.364,2026-05-06 01:01:21.097154
4575,a0,151.7805,151.7806,2026-05-06 01:03:23.624282
4576,a1,101.3415,101.3869,2026-05-06 01:03:24.052643
4579,a0,151.6098,151.7771,2026-05-06 01:05:27.259149
4580,a1,101.2195,101.3729,2026-05-06 01:05:27.521198
4581,a2,157.6585,157.6443,2026-05-06 01:05:27.821370
4582,a3,168.2927,168.3742,2026-05-06 01:05:28.123190
4584,a0,151.5854,151.76,2026-05-06 01:07:30.838915
4585,a0,151.6829,151.7559,2026-05-06 01:09:33.372201
4586,a1,101.6829,101.4995,2026-05-06 01:09:33.779299
4587,a2,157.6829,157.6436,2026-05-06 01:09:34.086510
4588,a3,168.439,168.3785,2026-05-06 01:09:34.380869
4590,a0,151.9512,151.8249,2026-05-06 01:11:36.884685
4591,a1,101.44,101.9434,2026-05-06 01:11:37.409957
4592,a2,157.5366,157.6467,2026-05-06 01:11:37.667716
4593,a3,168.1951,168.3548,2026-05-06 01:11:37.966310
4595,a0,151.6829,151.7779,2026-05-06 01:13:41.038151
4596,a1,101.9268,101.9426,2026-05-06 01:13:41.364065
4597,a2,157.5122,157.6399,2026-05-06 01:13:41.818954
4598,a3,168.2927,168.3517,2026-05-06 01:13:42.339907
4600,a0,151.7317,151.7756,2026-05-06 01:15:44.793935
4601,a1,101.9024,101.9406,2026-05-06 01:15:45.088860
4602,a2,19.0,168.3501,2026-05-06 01:15:45.358924
4604,a0,151.6585,151.7982,2026-05-06 01:17:50.579940
4605,a1,102.2195,102.0828,2026-05-06 01:17:50.827450
4606,a2,157.4878,157.5865,2026-05-06 01:17:51.080175
4607,a3,168.2927,168.3473,2026-05-06 01:17:51.386119
4609,a0,151.6829,151.7924,2026-05-06 01:19:54.142930
4610,a1,102.0976,102.0836,2026-05-06 01:19:54.819740
4611,a2,157.4634,157.5803,2026-05-06 01:19:55.105627
4612,a3,168.5366,168.3568,2026-05-06 01:19:55.378089
4614,a0,151.7073,151.7882,2026-05-06 01:21:57.729687
4615,a1,102.0244,102.0806,2026-05-06 01:21:58.050235
4616,a2,8.439,168.34,2026-05-06 01:21:58.322971
4618,a0,151.8293,151.7752,2026-05-06 01:24:05.743229
4619,a1,102.9024,102.7999,2026-05-06 01:24:06.059665
4620,a2,157.439,157.5077,2026-05-06 01:24:06.324334
4621,a3,168.3902,168.3716,2026-05-06 01:24:06.592299
4623,a0,151.8293,151.7779,2026-05-06 01:26:09.366837
4624,a1,103.0244,102.8111,2026-05-06 01:26:09.658019
4625,a2,157.4634,157.5054,2026-05-06 01:26:09.916534
4626,a3,168.5122,168.3786,2026-05-06 01:26:10.219165
4628,a0,151.9024,151.7841,2026-05-06 01:28:12.635833
4629,a1,102.9756,102.8193,2026-05-06 01:28:12.900173
4630,a2,26.0,0.0,2026-05-06 01:28:13.202701
4632,a0,151.7317,151.7973,2026-05-06 01:30:15.674179
4633,a1,102.9268,102.9655,2026-05-06 01:30:15.995559
4635,a3,168.3171,168.3719,2026-05-06 01:30:16.590249
4637,a0,151.9024,151.7874,2026-05-06 01:32:19.233705
4638,a1,102.7561,102.8226,2026-05-06 01:32:19.544801
4639,a2,157.1463,157.2234,2026-05-06 01:32:19.832319
4640,a3,168.3415,168.3703,2026-05-06 01:32:20.128822
4642,a0,151.8049,151.7883,2026-05-06 01:34:22.881617
4643,a1,102.5366,102.8083,2026-05-06 01:34:23.199504
4644,a2,157.0976,157.1929,2026-05-06 01:34:23.505751
4645,a3,168.4146,168.3575,2026-05-06 01:34:23.880259
4647,a0,151.7317,151.8161,2026-05-06 01:36:27.726331
4648,a1,102.3415,102.4184,2026-05-06 01:36:28.211043
4649,a2,157.1219,157.1918,2026-05-06 01:36:28.548093
4650,a3,168.5122,168.3632,2026-05-06 01:36:28.925236
4652,a0,151.7561,151.813,2026-05-06 01:38:31.676101
4653,a1,102.3659,102.4158,2026-05-06 01:38:31.974081
4654,a2,157.439,157.2042,2026-05-06 01:38:32.298010
4655,a3,168.2195,168.356,2026-05-06 01:38:32.611346
4657,a0,151.7317,151.8491,2026-05-06 01:40:35.411365
4658,a1,101.9756,102.2076,2026-05-06 01:40:35.735049
4659,a2,157.1219,157.2563,2026-05-06 01:40:36.039682
4660,a3,168.3415,168.321,2026-05-06 01:40:36.351559
4662,a0,151.8293,151.8481,2026-05-06 01:42:39.203148
4663,a1,102.2683,102.2106,2026-05-06 01:42:39.568545
4664,a2,157.1219,157.2496,2026-05-06 01:42:39.914010
4665,a3,168.4146,168.3257,2026-05-06 01:42:40.256858
4667,a0,151.8049,151.8001,2026-05-06 01:44:42.964138
4668,a1,102.0,102.1597,2026-05-06 01:44:43.318397
4669,a2,157.2927,157.2976,2026-05-06 01:44:43.623064
4670,a3,168.4146,168.3384,2026-05-06 01:44:43.938590
4672,a0,151.7805,151.8073,2026-05-06 01:46:46.361539
4673,a1,101.9512,101.9296,2026-05-06 01:46:46.649413
4674,a2,157.5122,157.3182,2026-05-06 01:46:46.991881
4675,a3,168.439,168.3435,2026-05-06 01:46:47.258547
4677,a0,151.8049,151.8071,2026-05-06 01:48:49.653978
4678,a1,101.8293,101.9246,2026-05-06 01:48:49.901604
4679,a2,183.0,157.3381,2026-05-06 01:48:50.229536
4680,a3,168.3415,168.3452,2026-05-06 01:48:50.485857
4682,a0,151.8537,151.8369,2026-05-06 01:50:53.476710
4683,a1,102.1951,102.0588,2026-05-06 01:50:53.852457
4684,a2,157.346,157.331,2026-05-06 01:50:54.327261
4685,a3,168.3902,168.343,2026-05-06 01:50:54.720863
4687,a0,151.8049,151.8398,2026-05-06 01:53:01.695529
4688,a1,102.3659,102.2756,2026-05-06 01:53:01.994387
4689,a2,157.4634,157.399,2026-05-06 01:53:02.285634
4690,a3,168.3171,168.3409,2026-05-06 01:53:02.569267
4692,a0,151.8781,151.8417,2026-05-06 01:55:04.956832
4693,a1,102.439,102.2837,2026-05-06 01:55:05.261608
4694,a2,157.3415,157.3961,2026-05-06 01:55:05.559469
4695,a3,168.2927,168.3385,2026-05-06 01:55:05.828718
4697,a0,151.7073,151.835,2026-05-06 01:57:08.443577
4698,a1,102.439,102.2915,2026-05-06 01:57:08.819530
4699,a2,157.3248,0.0,2026-05-06 01:57:09.183498
4701,a0,151.8293,151.841,2026-05-06 01:59:11.632096
4702,a1,102.5854,102.435,2026-05-06 01:59:11.915888
4703,a2,157.4634,157.4289,2026-05-06 01:59:12.167314
4705,a0,151.9512,151.8328,2026-05-06 02:01:18.578764
4706,a1,102.5854,102.6012,2026-05-06 02:01:19.053528
4707,a2,157.2927,157.4577,2026-05-06 02:01:19.318828
4708,a3,168.3171,168.3299,2026-05-06 02:01:19.582593
4710,a0,152.0244,151.8424,2026-05-06 02:03:22.206653
4711,a1,102.5366,102.5979,2026-05-06 02:03:22.457799
4712,a2,157.4146,157.4555,2026-05-06 02:03:22.749281
4713,a3,168.3659,168.3317,2026-05-06 02:03:23.021822
4715,a0,152.0244,151.9066,2026-05-06 02:05:27.201589
4716,a1,102.7805,102.7761,2026-05-06 02:05:27.472004
4717,a2,157.0976,157.2429,2026-05-06 02:05:27.741518
4718,a3,168.439,168.3562,2026-05-06 02:05:28.039794
4720,a0,151.9512,151.9088,2026-05-06 02:07:30.407712
4721,a1,103.0488,102.7897,2026-05-06 02:07:30.681002
4722,a2,157.2195,157.2417,2026-05-06 02:07:30.953983
4723,a3,168.439,168.3604,2026-05-06 02:07:31.222983
4725,a0,151.9024,151.9077,2026-05-06 02:10:36.623469
4726,a1,102.7317,102.8123,2026-05-06 02:10:36.953101
4727,a2,157.3902,157.2426,2026-05-06 02:10:37.239082
4728,a3,168.1219,168.3642,2026-05-06 02:10:37.519568
4730,a0,151.8537,151.905,2026-05-06 02:12:40.534906
4731,a1,102.6585,102.8047,2026-05-06 02:12:40.794908
4732,a2,157.1707,157.2447,2026-05-06 02:12:41.085588
4733,a3,168.4634,168.3566,2026-05-06 02:12:41.355576
4735,a0,151.8049,151.9246,2026-05-06 02:14:47.876649
4736,a1,102.1951,102.3117,2026-05-06 02:14:48.169147
4737,a2,157.0488,157.2654,2026-05-06 02:14:48.477323
4738,a3,168.2683,168.3455,2026-05-06 02:14:48.955266
4740,a0,151.8537,151.9211,2026-05-06 02:16:51.715640
4741,a1,102.1707,102.3047,2026-05-06 02:16:51.967701
4742,a2,157.1463,157.2594,2026-05-06 02:16:52.240121
4743,a3,168.4634,168.3514,2026-05-06 02:16:52.488330
4745,a0,151.9024,151.908,2026-05-06 02:19:57.915388
4746,a1,101.9268,101.9902,2026-05-06 02:19:58.207637
4747,a2,157.3659,157.2626,2026-05-06 02:19:58.566131
4748,a3,168.3902,168.33,2026-05-06 02:19:59.057416
4750,a0,152.0244,151.9324,2026-05-06 02:22:01.653563
4751,a1,101.2683,101.7237,2026-05-06 02:22:02.111626
4753,a0,152.0488,151.9501,2026-05-06 02:24:08.167642
4754,a1,101.2927,100.7786,2026-05-06 02:24:08.484960
4755,a2,157.3902,157.3256,2026-05-06 02:24:08.882742
4756,a3,168.3659,168.3622,2026-05-06 02:24:09.308748
4758,a0,152.2195,151.9635,2026-05-06 02:26:12.037551
4759,a1,101.2683,100.803,2026-05-06 02:26:12.343404
4760,a2,157.4878,157.3337,2026-05-06 02:26:12.746896
4761,a3,168.2927,168.3587,2026-05-06 02:26:13.039195
4763,a0,152.1707,151.9739,2026-05-06 02:28:15.569106
4764,a1,101.4146,100.8336,2026-05-06 02:28:15.834459
4765,a2,127.0,168.2947,2026-05-06 02:28:16.150219
4767,a0,151.8293,151.947,2026-05-06 02:30:18.944262
4768,a1,101.7805,101.4448,2026-05-06 02:30:19.276399
4769,a2,157.6341,157.3791,2026-05-06 02:30:19.561589
4771,a0,151.9268,151.9739,2026-05-06 02:32:25.921207
4772,a1,102.3171,102.2221,2026-05-06 02:32:26.201848
4773,a2,157.439,157.442,2026-05-06 02:32:26.452401
4774,a3,168.3171,168.2909,2026-05-06 02:32:26.733892
4776,a0,152.0488,151.9777,2026-05-06 02:34:29.244437
4777,a1,102.3415,102.2281,2026-05-06 02:34:29.616030
4778,a2,157.3902,157.4394,2026-05-06 02:34:29.915894
4779,a3,168.2683,168.2898,2026-05-06 02:34:30.202621
4781,a0,151.9268,151.9076,2026-05-06 02:36:34.338649
4782,a1,102.4146,102.4456,2026-05-06 02:36:34.689091
4783,a2,157.561,157.4933,2026-05-06 02:36:34.978692
4784,a3,168.3902,168.3047,2026-05-06 02:36:35.276951
4786,a0,151.9268,151.9085,2026-05-06 02:38:38.241645
4787,a1,102.1951,102.4331,2026-05-06 02:38:38.543737
4788,a2,157.2195,157.4796,2026-05-06 02:38:39.023581
4789,a3,168.3415,168.3066,2026-05-06 02:38:39.358296
4791,a0,151.9756,151.9746,2026-05-06 02:40:42.973934
4792,a1,102.0976,102.145,2026-05-06 02:40:43.264859
4793,a2,157.6341,157.4852,2026-05-06 02:40:43.567516
4794,a3,168.439,168.2999,2026-05-06 02:40:43.836816
4796,a0,151.9512,151.9734,2026-05-06 02:42:47.264518
4797,a1,102.0,102.1378,2026-05-06 02:42:47.570069
4798,a2,157.2927,157.4755,2026-05-06 02:42:47.828635
4799,a3,168.1707,168.2934,2026-05-06 02:42:48.111077
4801,a0,151.9756,151.9766,2026-05-06 02:44:51.471646
4802,a1,102.2439,102.3108,2026-05-06 02:44:51.735126
4803,a2,157.3171,157.4794,2026-05-06 02:44:52.042761
4804,a3,168.2195,168.2868,2026-05-06 02:44:52.435792
4806,a0,152.1463,151.9851,2026-05-06 02:46:54.827197
4807,a1,102.3659,102.3136,2026-05-06 02:46:55.125172
4808,a2,157.4634,157.4786,2026-05-06 02:46:55.455757
4809,a3,168.561,168.3005,2026-05-06 02:46:55.730380
4811,a0,152.0732,151.9895,2026-05-06 02:48:58.163930
4812,a1,102.3415,102.315,2026-05-06 02:48:58.530520
4813,a2,15.3119,0.0,2026-05-06 02:48:58.949804
4815,a0,152.0732,152.044,2026-05-06 02:51:01.530064
4816,a1,100.9512,101.4929,2026-05-06 02:51:01.780825
4817,a2,0.0,157.5115,2026-05-06 02:51:02.066840
4818,a3,168.1951,168.2661,2026-05-06 02:51:02.317339
4820,a0,152.1951,152.0547,2026-05-06 02:53:04.847584
4821,a1,100.9024,100.9079,2026-05-06 02:53:05.162147
4822,a2,157.4146,157.5067,2026-05-06 02:53:05.441615
4823,a3,168.3171,168.2687,2026-05-06 02:53:05.751067
4825,a0,152.2683,152.1418,2026-05-06 02:55:10.963252
4826,a1,101.2683,101.2499,2026-05-06 02:55:11.251338
4827,a2,157.561,157.52,2026-05-06 02:55:11.521367
4828,a3,168.3415,168.2996,2026-05-06 02:55:11.768642
4830,a0,152.1219,152.1408,2026-05-06 02:57:14.879849
4831,a1,101.3902,101.2569,2026-05-06 02:57:15.195230
4832,a2,157.561,157.522,2026-05-06 02:57:15.477444
4833,a3,168.1707,168.2931,2026-05-06 02:57:15.755459
4835,a0,152.2683,152.1472,2026-05-06 02:59:18.577132
4836,a1,101.2683,101.2575,2026-05-06 02:59:18.920717
4837,a2,15.2836,0.0,2026-05-06 02:59:19.285402
4839,a0,152.1951,152.1215,2026-05-06 03:01:26.309154
4840,a1,100.3659,100.6575,2026-05-06 03:01:26.665846
4841,a2,157.4878,157.5224,2026-05-06 03:01:26.971419
4842,a3,168.2195,168.3065,2026-05-06 03:01:27.254031
4844,a0,152.1707,152.124,2026-05-06 03:03:30.005436
4845,a1,100.2683,100.638,2026-05-06 03:03:30.302986
4846,a2,157.3902,157.5158,2026-05-06 03:03:30.560563
4847,a3,168.2195,168.3022,2026-05-06 03:03:30.831501
4849,a0,152.2195,152.1288,2026-05-06 03:05:33.168398
4850,a1,100.2927,100.6207,2026-05-06 03:05:33.462226
4851,a2,157.274,0.0,2026-05-06 03:05:33.738455
4853,a0,152.1707,152.1738,2026-05-06 03:07:36.529066
4854,a1,100.2439,100.3871,2026-05-06 03:07:36.934017
4855,a2,157.5854,157.505,2026-05-06 03:07:37.237135
4858,a0,152.0,152.1142,2026-05-06 03:09:40.428727
4859,a1,100.5854,100.4814,2026-05-06 03:09:40.687170
4860,a2,157.9,0.0,2026-05-06 03:09:40.951123
4861,a3,168.3415,168.3338,2026-05-06 03:09:41.257591
4863,a0,152.1951,152.083,2026-05-06 03:11:45.544713
4864,a1,101.4878,101.2957,2026-05-06 03:11:45.814314
4865,a2,157.4878,157.5804,2026-05-06 03:11:46.064775
4866,a3,168.2683,168.3061,2026-05-06 03:11:46.316166
4868,a0,152.1951,152.0886,2026-05-06 03:13:48.862825
4869,a1,101.561,101.3089,2026-05-06 03:13:49.246331
4870,a2,157.7073,157.5867,2026-05-06 03:13:49.543605
4871,a3,168.3415,168.3078,2026-05-06 03:13:49.810770
4873,a0,152.0488,152.0756,2026-05-06 03:16:55.639727
4874,a1,101.9512,101.7966,2026-05-06 03:16:55.956169
4875,a2,157.3659,157.6,2026-05-06 03:16:56.222252
4876,a3,168.2439,168.3302,2026-05-06 03:16:56.493729
4878,a0,152.1707,152.0803,2026-05-06 03:18:59.219721
4879,a1,102.0732,101.8104,2026-05-06 03:18:59.545796
4880,a2,157.5122,157.6208,2026-05-06 03:18:59.800873
4881,a3,168.1219,168.312,2026-05-06 03:19:00.079958
4883,a0,152.0732,152.1113,2026-05-06 03:21:05.858871
4884,a1,100.4146,101.5106,2026-05-06 03:21:06.155112
4885,a2,157.3415,157.5812,2026-05-06 03:21:06.444273
4886,a3,168.3171,168.3131,2026-05-06 03:21:06.711396
4888,a0,152.1951,152.1155,2026-05-06 03:23:09.426390
4889,a1,100.1463,101.4424,2026-05-06 03:23:09.715944
4890,a2,157.6829,157.5863,2026-05-06 03:23:09.970536
4891,a3,168.2683,168.3108,2026-05-06 03:23:10.245348
4893,a0,152.2439,152.1219,2026-05-06 03:25:12.678190
4894,a1,100.3659,101.3886,2026-05-06 03:25:12.987216
4895,a2,67.0,0.0,2026-05-06 03:25:13.247550
4897,a0,152.0976,152.1277,2026-05-06 03:27:15.866895
4898,a1,100.8781,100.8661,2026-05-06 03:27:16.164005
4899,a2,157.3171,157.58,2026-05-06 03:27:16.419785
4900,a3,168.2683,168.3058,2026-05-06 03:27:16.689580
4902,a0,152.2439,152.1585,2026-05-06 03:30:21.953328
4903,a1,100.439,100.379,2026-05-06 03:30:22.270779
4904,a2,157.6585,157.6375,2026-05-06 03:30:22.634569
4905,a3,168.3171,168.31,2026-05-06 03:30:22.933448
4907,a0,152.1219,152.1821,2026-05-06 03:32:25.648574
4908,a1,100.5366,100.3931,2026-05-06 03:32:25.964740
4909,a2,157.6829,157.6008,2026-05-06 03:32:26.262223
4910,a3,168.4146,168.3032,2026-05-06 03:32:26.557624
4912,a0,152.0976,152.1786,2026-05-06 03:34:29.045156
4913,a1,100.7805,100.536,2026-05-06 03:34:29.384647
4914,a2,157.6341,157.6024,2026-05-06 03:34:29.686124
4915,a3,168.2927,168.3026,2026-05-06 03:34:29.945075
4917,a0,152.1707,152.1978,2026-05-06 03:36:32.749303
4918,a1,101.3902,101.163,2026-05-06 03:36:33.042310
4919,a2,157.561,157.6074,2026-05-06 03:36:33.317555
4920,a3,168.2927,168.3019,2026-05-06 03:36:33.568654
4922,a0,152.1463,152.1952,2026-05-06 03:38:36.517557
4923,a1,101.3659,101.1731,2026-05-06 03:38:36.785608
4924,a2,157.561,157.6051,2026-05-06 03:38:37.103131
4925,a3,168.439,168.3087,2026-05-06 03:38:37.374547
4927,a0,152.0488,152.1449,2026-05-06 03:40:41.071559
4928,a1,100.6341,100.0444,2026-05-06 03:40:41.346240
4929,a2,157.439,157.6279,2026-05-06 03:40:41.822832
4930,a3,168.3171,168.3211,2026-05-06 03:40:42.249166
4932,a0,152.0976,152.1425,2026-05-06 03:42:44.737715
4933,a1,100.6585,100.0751,2026-05-06 03:42:45.026237
4934,a2,157.9268,157.6428,2026-05-06 03:42:45.292639
4935,a3,168.1463,168.3124,2026-05-06 03:42:45.592570
4937,a0,152.1951,152.1968,2026-05-06 03:44:48.236825
4938,a1,101.8049,101.0461,2026-05-06 03:44:48.531696
4939,a2,157.439,157.6053,2026-05-06 03:44:49.021977
4940,a3,168.2439,168.3083,2026-05-06 03:44:49.344643
4942,a0,152.1463,152.2574,2026-05-06 03:46:51.738177
4943,a1,102.3902,101.8724,2026-05-06 03:46:52.049986
4944,a2,157.7073,157.6291,2026-05-06 03:46:52.306948
4945,a3,168.3171,168.3088,2026-05-06 03:46:52.575254
4947,a0,152.2195,152.2484,2026-05-06 03:52:02.553642
4948,a1,102.9268,102.6944,2026-05-06 03:52:02.829817
4949,a2,157.4878,157.5929,2026-05-06 03:52:03.098887
4950,a3,168.3171,168.2737,2026-05-06 03:52:03.397059
4952,a0,152.3415,152.2255,2026-05-06 03:54:10.659983
4953,a1,103.2927,103.0787,2026-05-06 03:54:10.934805
4954,a2,157.5854,157.5655,2026-05-06 03:54:11.238694
4955,a3,168.3659,168.2766,2026-05-06 03:54:11.496140
4957,a0,152.3415,152.2313,2026-05-06 03:56:14.446152
4958,a1,103.1463,103.082,2026-05-06 03:56:14.745588
4959,a2,157.3902,157.5567,2026-05-06 03:56:15.034727
4960,a3,168.3171,168.2787,2026-05-06 03:56:15.294379
4962,a0,152.1463,152.2608,2026-05-06 03:58:17.730951
4963,a1,101.9512,102.8757,2026-05-06 03:58:18.038512
4964,a2,157.6829,157.5752,2026-05-06 03:58:18.326357
4965,a3,168.2439,168.63,2026-05-06 03:58:18.589154
4967,a0,152.1707,152.2392,2026-05-06 04:00:21.642614
4968,a1,101.9756,102.1025,2026-05-06 04:00:22.039158
4969,a2,157.3902,157.5923,2026-05-06 04:00:22.326509
4970,a3,168.3171,168.2688,2026-05-06 04:00:22.585049
4972,a0,152.2683,152.2302,2026-05-06 04:02:27.792348
4973,a1,101.4878,101.3592,2026-05-06 04:02:28.097338
4974,a2,157.4634,157.5854,2026-05-06 04:02:28.362331
4975,a3,168.2683,168.2636,2026-05-06 04:02:28.628910
4977,a0,152.2927,152.2333,2026-05-06 04:04:31.548366
4978,a1,101.6098,101.3718,2026-05-06 04:04:31.809275
4979,a2,157.6341,157.5879,2026-05-06 04:04:32.112774
4980,a3,168.1707,168.2589,2026-05-06 04:04:32.366549
4982,a0,152.3659,152.24,2026-05-06 04:06:35.127795
4983,a1,101.5854,101.3824,2026-05-06 04:06:35.389370
4986,a0,152.3902,152.2302,2026-05-06 04:08:38.294278
4987,a1,102.0,101.8065,2026-05-06 04:08:38.563436
4988,a2,157.8293,157.6173,2026-05-06 04:08:39.048985
4989,a3,168.4146,8.321,2026-05-06 04:08:39.357232
4991,a0,152.2683,152.2134,2026-05-06 04:10:41.922840
4993,a0,152.1219,152.1736,2026-05-06 04:12:44.575224
4994,a1,102.8049,102.6588,2026-05-06 04:12:44.912613
4995,a2,157.6341,157.6541,2026-05-06 04:12:45.219891
4996,a3,168.1951,168.2628,2026-05-06 04:12:45.581347
4998,a0,152.2195,152.1759,2026-05-06 04:14:48.573797
4999,a1,102.8049,102.6661,2026-05-06 04:14:49.061848
5002,a0,151.9756,152.1963,2026-05-06 04:17:54.608039
5003,a1,103.0732,103.0208,2026-05-06 04:17:54.960717
5004,a2,157.7317,157.6872,2026-05-06 04:17:55.219285
5005,a3,168.2195,168.2871,2026-05-06 04:17:55.476102
5007,a0,152.0488,152.1889,2026-05-06 04:19:58.489979
5008,a1,103.1219,103.0258,2026-05-06 04:19:58.951362
5009,a2,157.6829,157.6696,2026-05-06 04:19:59.217227
5010,a3,168.3902,168.2897,2026-05-06 04:19:59.471107
5012,a0,152.3902,152.1869,2026-05-06 04:22:01.938551
5013,a1,103.1951,103.1363,2026-05-06 04:22:02.189505
5014,a2,0.0,157.6483,2026-05-06 04:22:02.481193
